product_id,product_name,category,sub_category,units,revenue,profit,abc_class,xyz_class,inventory_policy,avg_monthly_demand,safety_stock,reorder_point,recommended_max_stock,stock_action
FUR-TA-10002645,Hon Rectangular Conference Tables,Furniture,Tables,12,2866.56,282.162,B,Y,WATCH - moderate safety stock,1.0,5.0,6.0,7.0,"STOCK-UP (high value, stable demand)"
TEC-PH-10004389,Nokia Lumia 925,Technology,Phones,11,1422.296,284.7374,B,X,STANDARD - normal replenishment,0.9166666666666666,1.0,2.0,3.0,"STOCK-UP (high value, stable demand)"
TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Technology,Accessories,10,916.9,287.964,B,Y,WATCH - moderate safety stock,0.8333333333333334,2.0,3.0,4.0,"STOCK-UP (high value, stable demand)"
TEC-PH-10002555,Nortel Meridian M5316 Digital phone,Technology,Phones,12,2612.5,290.024,B,X,STANDARD - normal replenishment,1.0,2.0,3.0,4.0,"STOCK-UP (high value, stable demand)"
OFF-PA-10000062,Green Bar Computer Printout Paper,Office Supplies,Paper,14,756.496,300.0816,B,Y,WATCH - moderate safety stock,1.1666666666666667,3.0,4.0,6.0,"STOCK-UP (high value, stable demand)"
OFF-AP-10001394,Harmony Air Purifier,Office Supplies,Appliances,6,1051.6,294.84000000000003,B,X,STANDARD - normal replenishment,0.5,1.0,2.0,3.0,"STOCK-UP (high value, stable demand)"
FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,Bookcases,7,1699.831,295.029,B,Y,WATCH - moderate safety stock,0.5833333333333334,2.0,3.0,4.0,"STOCK-UP (high value, stable demand)"
OFF-BI-10002867,GBC Recycled Regency Composition Covers,Office Supplies,Binders,13,752.36,297.70439999999996,B,X,STANDARD - normal replenishment,1.0833333333333333,2.0,3.0,5.0,"STOCK-UP (high value, stable demand)"
TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,29,1213.752,301.456,B,Y,WATCH - moderate safety stock,2.4166666666666665,4.0,5.0,8.0,"STOCK-UP (high value, stable demand)"
OFF-PA-10000482,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Office Supplies,Paper,17,644.98,303.1406,B,Y,WATCH - moderate safety stock,1.4166666666666667,4.0,5.0,7.0,"STOCK-UP (high value, stable demand)"
TEC-PH-10001835,Jawbone JAMBOX Wireless Bluetooth Speaker,Technology,Phones,4,631.96,303.3408,B,Z,"REDUCE - cut stock, watch variability",0.3333333333333333,1.0,2.0,3.0,MINIMISE STOCK
OFF-PA-10003129,Tops White Computer Printout Paper,Office Supplies,Paper,12,629.92,275.8524,B,X,STANDARD - normal replenishment,1.0,1.0,2.0,3.0,"STOCK-UP (high value, stable demand)"
TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Technology,Accessories,16,1155.856,303.968,B,X,STANDARD - normal replenishment,1.3333333333333333,2.0,3.0,5.0,"STOCK-UP (high value, stable demand)"
TEC-PH-10002103,Jabra SPEAK 410,Technology,Phones,14,1409.6680000000001,293.2488,B,Y,WATCH - moderate safety stock,1.1666666666666667,5.0,6.0,8.0,"STOCK-UP (high value, stable demand)"
TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories,18,880.828,274.94500000000005,B,Y,WATCH - moderate safety stock,1.5,3.0,4.0,6.0,"STOCK-UP (high value, stable demand)"
OFF-EN-10002230,Airmail Envelopes,Office Supplies,Envelopes,9,685.654,254.30790000000002,B,X,STANDARD - normal replenishment,0.75,1.0,2.0,3.0,"STOCK-UP (high value, stable demand)"
FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Furniture,Chairs,14,1411.837,268.3674,B,X,STANDARD - normal replenishment,1.1666666666666667,1.0,2.0,4.0,"STOCK-UP (high value, stable demand)"
OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,Office Supplies,Appliances,13,1017.99,305.9485,B,X,STANDARD - normal replenishment,1.0833333333333333,1.0,2.0,4.0,"STOCK-UP (high value, stable demand)"
FUR-FU-10004306,Electrix Halogen Magnifier Lamp,Furniture,Furnishings,11,2422.42,244.81799999999998,B,X,STANDARD - normal replenishment,0.9166666666666666,1.0,2.0,3.0,"STOCK-UP (high value, stable demand)"
OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Office Supplies,Appliances,11,927.76,246.89280000000002,B,X,STANDARD - normal replenishment,0.9166666666666666,2.0,3.0,4.0,"STOCK-UP (high value, stable demand)"
OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,Storage,25,1198.824,248.349,B,Y,WATCH - moderate safety stock,2.0833333333333335,3.0,4.0,7.0,"STOCK-UP (high value, stable demand)"
OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Office Supplies,Labels,21,793.388,252.1778,B,X,STANDARD - normal replenishment,1.75,2.0,3.0,5.0,"STOCK-UP (high value, stable demand)"
FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",Furniture,Furnishings,14,659.8199999999999,253.6044,B,Y,WATCH - moderate safety stock,1.1666666666666667,5.0,6.0,8.0,"STOCK-UP (high value, stable demand)"
OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,Office Supplies,Binders,40,793.242,253.858,B,X,STANDARD - normal replenishment,3.3333333333333335,2.0,3.0,7.0,"STOCK-UP (high value, stable demand)"
TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,Accessories,18,1180.448,255.465,B,X,STANDARD - normal replenishment,1.5,2.0,3.0,5.0,"STOCK-UP (high value, stable demand)"
FUR-FU-10001290,Executive Impressions Supervisor Wall Clock,Furniture,Furnishings,19,898.8999999999999,255.968,B,Y,WATCH - moderate safety stock,1.5833333333333333,5.0,6.0,8.0,"STOCK-UP (high value, stable demand)"
FUR-CH-10002320,Hon Pagoda Stacking Chairs,Furniture,Chairs,8,2101.272,256.784,B,Z,"REDUCE - cut stock, watch variability",0.6666666666666666,1.0,2.0,3.0,MINIMISE STOCK
OFF-PA-10003892,Xerox 1943,Office Supplies,Paper,13,608.702,259.7121,B,Y,WATCH - moderate safety stock,1.0833333333333333,2.0,3.0,5.0,"STOCK-UP (high value, stable demand)"
TEC-PH-10000673,Plantronics Voyager Pro HD - Bluetooth Headset,Technology,Phones,20,967.8560000000001,259.96,B,Y,WATCH - moderate safety stock,1.6666666666666667,6.0,7.0,9.0,"STOCK-UP (high value, stable demand)"
OFF-PA-10003641,Xerox 1909,Office Supplies,Paper,25,760.292,261.16200000000003,B,X,STANDARD - normal replenishment,2.0833333333333335,2.0,3.0,6.0,"STOCK-UP (high value, stable demand)"
TEC-PH-10000441,VTech DS6151,Technology,Phones,11,1284.9,262.0592,B,Y,WATCH - moderate safety stock,0.9166666666666666,2.0,3.0,4.0,"STOCK-UP (high value, stable demand)"
FUR-CH-10000595,Safco Contoured Stacking Chairs,Furniture,Chairs,6,1400.04,262.24,B,X,STANDARD - normal replenishment,0.5,2.0,3.0,4.0,"STOCK-UP (high value, stable demand)"
FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,Furnishings,21,2672.312,264.3983999999999,B,X,STANDARD - normal replenishment,1.75,3.0,4.0,6.0,"STOCK-UP (high value, stable demand)"
OFF-BI-10001071,GBC ProClick Punch Binding System,Office Supplies,Binders,15,828.964,265.517,B,Y,WATCH - moderate safety stock,1.25,2.0,3.0,5.0,"STOCK-UP (high value, stable demand)"
TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Technology,Accessories,11,1271.8980000000001,268.5684,B,X,STANDARD - normal replenishment,0.9166666666666666,1.0,2.0,3.0,"STOCK-UP (high value, stable demand)"
TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,10,926.0,306.0,B,Y,WATCH - moderate safety stock,0.8333333333333334,2.0,3.0,4.0,"STOCK-UP (high value, stable demand)"
OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,Office Supplies,Binders,19,807.994,251.4923,B,X,STANDARD - normal replenishment,1.5833333333333333,1.0,2.0,4.0,"STOCK-UP (high value, stable demand)"
FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",Furniture,Tables,19,3678.288,311.823,B,Y,WATCH - moderate safety stock,1.5833333333333333,4.0,5.0,7.0,"STOCK-UP (high value, stable demand)"
OFF-PA-10001878,Xerox 1891,Office Supplies,Paper,19,949.816,368.2923,B,X,STANDARD - normal replenishment,1.5833333333333333,2.0,3.0,5.0,"STOCK-UP (high value, stable demand)"
FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,21,2405.64,371.4108,B,Y,WATCH - moderate safety stock,1.75,5.0,6.0,8.0,"STOCK-UP (high value, stable demand)"
TEC-PH-10001557,Pyle PMP37LED,Technology,Phones,21,1996.008,371.48130000000003,B,Y,WATCH - moderate safety stock,1.75,2.0,3.0,5.0,"STOCK-UP (high value, stable demand)"
TEC-PH-10003691,BlackBerry Q10,Technology,Phones,15,1807.058,371.6705,B,X,STANDARD - normal replenishment,1.25,2.0,3.0,5.0,"STOCK-UP (high value, stable demand)"
OFF-PA-10001289,White Computer Printout Paper by Universal,Office Supplies,Paper,25,901.2239999999999,374.034,B,X,STANDARD - normal replenishment,2.0833333333333335,2.0,3.0,6.0,"STOCK-UP (high value, stable demand)"
OFF-PA-10001497,Xerox 1914,Office Supplies,Paper,16,863.4000000000001,375.92639999999994,B,X,STANDARD - normal replenishment,1.3333333333333333,2.0,3.0,5.0,"STOCK-UP (high value, stable demand)"
TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Technology,Accessories,7,1144.93,380.77619999999996,B,X,STANDARD - normal replenishment,0.5833333333333334,1.0,2.0,3.0,"STOCK-UP (high value, stable demand)"
OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,Office Supplies,Appliances,8,2065.71,382.1796,B,X,STANDARD - normal replenishment,0.6666666666666666,2.0,3.0,4.0,"STOCK-UP (high value, stable demand)"
OFF-AP-10003590,Hoover WindTunnel Plus Canister Vacuum,Office Supplies,Appliances,6,1996.55,392.31,B,X,STANDARD - normal replenishment,0.5,0.0,1.0,2.0,"STOCK-UP (high value, stable demand)"
TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories,9,1180.91,397.7694,B,X,STANDARD - normal replenishment,0.75,0.0,1.0,2.0,"STOCK-UP (high value, stable demand)"
TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories,30,3548.4,404.6,B,Y,WATCH - moderate safety stock,2.5,3.0,4.0,7.0,"STOCK-UP (high value, stable demand)"
OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Office Supplies,Storage,13,3280.074,408.3618,B,Y,WATCH - moderate safety stock,1.0833333333333333,2.0,3.0,5.0,"STOCK-UP (high value, stable demand)"
TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Technology,Phones,10,1467.31,408.65999999999997,B,Y,WATCH - moderate safety stock,0.8333333333333334,2.0,3.0,4.0,"STOCK-UP (high value, stable demand)"
TEC-AC-10001432,Enermax Aurora Lite Keyboard,Technology,Accessories,12,974.8,412.632,B,Y,WATCH - moderate safety stock,1.0,3.0,4.0,5.0,"STOCK-UP (high value, stable demand)"
TEC-PH-10004094,Motorola L703CM,Technology,Phones,25,2911.186,413.37350000000004,B,X,STANDARD - normal replenishment,2.0833333333333335,2.0,3.0,6.0,"STOCK-UP (high value, stable demand)"
TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,Technology,Phones,19,2580.638,417.3129,B,Y,WATCH - moderate safety stock,1.5833333333333333,2.0,3.0,5.0,"STOCK-UP (high value, stable demand)"
FUR-CH-10002084,Hon Mobius Operator's Chair,Furniture,Chairs,16,1879.85,309.9348,B,X,STANDARD - normal replenishment,1.3333333333333333,2.0,3.0,5.0,"STOCK-UP (high value, stable demand)"
TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,Technology,Accessories,14,1353.922,366.48600000000005,B,X,STANDARD - normal replenishment,1.1666666666666667,1.0,2.0,4.0,"STOCK-UP (high value, stable demand)"
OFF-BI-10000632,Satellite Sectional Post Binders,Office Supplies,Binders,32,1689.6370000000002,365.5122,B,Y,WATCH - moderate safety stock,2.6666666666666665,4.0,5.0,8.0,"STOCK-UP (high value, stable demand)"
TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,Technology,Accessories,22,1137.798,382.9234,B,Y,WATCH - moderate safety stock,1.8333333333333333,3.0,4.0,6.0,"STOCK-UP (high value, stable demand)"
TEC-PH-10004586,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,Phones,8,2458.67,359.95,B,X,STANDARD - normal replenishment,0.6666666666666666,1.0,2.0,3.0,"STOCK-UP (high value, stable demand)"
OFF-PA-10003302,Xerox 1906,Office Supplies,Paper,20,797.536,311.872,B,Y,WATCH - moderate safety stock,1.6666666666666667,3.0,4.0,6.0,"STOCK-UP (high value, stable demand)"
TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27,Technology,Phones,27,1894.5439999999999,363.74649999999997,B,Y,WATCH - moderate safety stock,2.25,4.0,5.0,8.0,"STOCK-UP (high value, stable demand)"
OFF-PA-10003228,Xerox 1917,Office Supplies,Paper,14,745.74,321.8278,B,X,STANDARD - normal replenishment,1.1666666666666667,3.0,4.0,6.0,"STOCK-UP (high value, stable demand)"
OFF-PA-10001815,Xerox 1885,Office Supplies,Paper,14,735.56,322.8288,B,X,STANDARD - normal replenishment,1.1666666666666667,1.0,2.0,4.0,"STOCK-UP (high value, stable demand)"
FUR-CH-10000155,Global Comet Stacking Armless Chair,Furniture,Chairs,6,1712.87,322.974,B,X,STANDARD - normal replenishment,0.5,1.0,2.0,3.0,"STOCK-UP (high value, stable demand)"
TEC-PH-10004536,Avaya 5420 Digital phone,Technology,Phones,12,1610.886,323.976,B,Y,WATCH - moderate safety stock,1.0,3.0,4.0,5.0,"STOCK-UP (high value, stable demand)"
TEC-CO-10001571,Sharp 1540cs Digital Laser Copier,Technology,Copiers,2,889.984,329.994,B,Z,"REDUCE - cut stock, watch variability",0.16666666666666666,1.0,2.0,3.0,MINIMISE STOCK
OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Office Supplies,Storage,15,1466.576,340.82550000000003,B,X,STANDARD - normal replenishment,1.25,2.0,3.0,5.0,"STOCK-UP (high value, stable demand)"
OFF-AP-10000576,Belkin 7 Outlet SurgeMaster II,Office Supplies,Appliances,24,1651.2359999999999,341.237,B,Y,WATCH - moderate safety stock,2.0,3.0,4.0,6.0,"STOCK-UP (high value, stable demand)"
FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",Furniture,Chairs,21,1998.6200000000001,328.185,B,Y,WATCH - moderate safety stock,1.75,3.0,4.0,6.0,"STOCK-UP (high value, stable demand)"
OFF-BI-10002026,Avery Arch Ring Binders,Office Supplies,Binders,43,1600.946,343.4466,B,Y,WATCH - moderate safety stock,3.5833333333333335,5.0,6.0,10.0,"STOCK-UP (high value, stable demand)"
FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furniture,Furnishings,10,1445.8,356.148,B,Y,WATCH - moderate safety stock,0.8333333333333334,2.0,3.0,4.0,"STOCK-UP (high value, stable demand)"
OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,Office Supplies,Envelopes,9,782.82,355.23539999999997,B,Y,WATCH - moderate safety stock,0.75,2.0,3.0,4.0,"STOCK-UP (high value, stable demand)"
FUR-CH-10002073,Hon Olson Stacker Chairs,Furniture,Chairs,6,1519.768,354.80519999999996,B,X,STANDARD - normal replenishment,0.5,2.0,3.0,4.0,"STOCK-UP (high value, stable demand)"
FUR-TA-10003392,Global Adaptabilities Conference Tables,Furniture,Tables,14,3540.348,354.0348,B,X,STANDARD - normal replenishment,1.1666666666666667,2.0,3.0,5.0,"STOCK-UP (high value, stable demand)"
OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,Paper,15,903.816,355.072,B,Y,WATCH - moderate safety stock,1.25,2.0,3.0,5.0,"STOCK-UP (high value, stable demand)"
OFF-ST-10003816,Fellowes High-Stak Drawer Files,Office Supplies,Storage,13,2159.2799999999997,350.61809999999997,B,X,STANDARD - normal replenishment,1.0833333333333333,2.0,3.0,5.0,"STOCK-UP (high value, stable demand)"
OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,Office Supplies,Storage,20,3734.23,347.70599999999996,B,X,STANDARD - normal replenishment,1.6666666666666667,1.0,2.0,4.0,"STOCK-UP (high value, stable demand)"
TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories,12,1198.8960000000002,343.9656,B,Y,WATCH - moderate safety stock,1.0,2.0,3.0,4.0,"STOCK-UP (high value, stable demand)"
OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,Office Supplies,Binders,7,281.866,7.5760000000000005,C,X,LEAN - keep minimal base stock,0.5833333333333334,1.0,2.0,3.0,MINIMISE STOCK
FUR-FU-10003849,"DAX Metal Frame, Desktop, Stepped-Edge",Furniture,Furnishings,4,225.67199999999997,7.2864,C,X,LEAN - keep minimal base stock,0.3333333333333333,0.0,1.0,2.0,MINIMISE STOCK
OFF-AR-10001545,Newell 326,Office Supplies,Art,20,238.38400000000001,7.3919999999999995,C,Y,LEAN - order to demand,1.6666666666666667,2.0,3.0,5.0,MINIMISE STOCK
OFF-AR-10000799,Col-Erase Pencils with Erasers,Office Supplies,Art,7,531.696,7.478400000000001,C,X,LEAN - keep minimal base stock,0.5833333333333334,1.0,2.0,3.0,MINIMISE STOCK
FUR-FU-10003832,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Furniture,Furnishings,15,407.808,7.5040000000000004,C,X,LEAN - keep minimal base stock,1.25,2.0,3.0,5.0,MINIMISE STOCK
OFF-ST-10001172,"Tennsco Lockers, Sand",Office Supplies,Storage,9,200.056,7.5528,C,Z,OBSOLETE-RISK - minimise/phase out,0.75,1.0,2.0,3.0,REVIEW / PHASE-OUT
OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,Office Supplies,Appliances,16,215.632,7.5711999999999975,C,X,LEAN - keep minimal base stock,1.3333333333333333,2.0,3.0,5.0,MINIMISE STOCK
OFF-AR-10004582,BIC Brite Liner Grip Highlighters,Office Supplies,Art,13,325.024,7.298,C,Y,LEAN - order to demand,1.0833333333333333,3.0,4.0,6.0,MINIMISE STOCK
OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders,9,254.108,7.6362000000000005,C,X,LEAN - keep minimal base stock,0.75,1.0,2.0,3.0,MINIMISE STOCK
OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,Binders,23,923.96,8.022000000000006,C,Y,LEAN - order to demand,1.9166666666666667,2.0,3.0,5.0,MINIMISE STOCK
OFF-FA-10004248,Advantus T-Pin Paper Clips,Office Supplies,Fasteners,7,236.06,7.8023,C,Y,LEAN - order to demand,0.5833333333333334,2.0,3.0,4.0,MINIMISE STOCK
OFF-EN-10002621,Staple envelope,Office Supplies,Envelopes,2,496.60400000000004,7.824,C,X,LEAN - keep minimal base stock,0.16666666666666666,0.0,1.0,2.0,MINIMISE STOCK
OFF-AR-10002375,Newell 351,Office Supplies,Art,11,1171.4560000000001,7.8392,C,X,LEAN - keep minimal base stock,0.9166666666666666,2.0,3.0,4.0,MINIMISE STOCK
OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Office Supplies,Binders,13,154.8,7.84,C,X,LEAN - keep minimal base stock,1.0833333333333333,2.0,3.0,5.0,MINIMISE STOCK
TEC-AC-10001142,First Data FD10 PIN Pad,Technology,Accessories,15,1087.4,7.900000000000006,C,X,LEAN - keep minimal base stock,1.25,2.0,3.0,5.0,MINIMISE STOCK
OFF-PA-10001204,Xerox 1972,Office Supplies,Paper,6,244.344,7.92,C,X,LEAN - keep minimal base stock,0.5,0.0,1.0,2.0,MINIMISE STOCK
OFF-AP-10000595,Disposable Triple-Filter Dust Bags,Office Supplies,Appliances,7,1250.59,7.9534,C,X,LEAN - keep minimal base stock,0.5833333333333334,1.0,2.0,3.0,MINIMISE STOCK
OFF-LA-10000443,Avery 501,Office Supplies,Labels,8,231.61599999999999,7.9704,C,Y,LEAN - order to demand,0.6666666666666666,3.0,4.0,5.0,MINIMISE STOCK
OFF-PA-10000350,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Office Supplies,Paper,2,17.12,8.0464,C,Z,OBSOLETE-RISK - minimise/phase out,0.16666666666666666,1.0,2.0,3.0,REVIEW / PHASE-OUT
OFF-PA-10004239,Xerox 1953,Office Supplies,Paper,6,348.4,7.276,C,X,LEAN - keep minimal base stock,0.5,1.0,2.0,3.0,MINIMISE STOCK
OFF-AR-10000203,Newell 336,Office Supplies,Art,11,204.08800000000002,7.661200000000001,C,X,LEAN - keep minimal base stock,0.9166666666666666,2.0,3.0,4.0,MINIMISE STOCK
OFF-PA-10000061,Xerox 205,Office Supplies,Paper,4,115.736,7.2576,C,Z,OBSOLETE-RISK - minimise/phase out,0.3333333333333333,1.0,2.0,3.0,REVIEW / PHASE-OUT
OFF-AR-10001770,Economy #2 Pencils,Office Supplies,Art,10,155.6,6.916,C,X,LEAN - keep minimal base stock,0.8333333333333334,1.0,2.0,3.0,MINIMISE STOCK
OFF-PA-10001837,Xerox 1976,Office Supplies,Paper,4,20.736,7.2576,C,Z,OBSOLETE-RISK - minimise/phase out,0.3333333333333333,1.0,2.0,3.0,REVIEW / PHASE-OUT
