product_id,product_name,sub_category,units,revenue,profit,returns_rate_pct,risk_flag,stock_action
OFF-PA-10004039,Xerox 1882,Paper,8,480.86,163.4616,25.0,HIGH-RETURN;,MINIMISE STOCK
TEC-PH-10001468,Panasonic Business Telephones KX-T7736,Phones,3,590.06,163.818,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-AP-10001124,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Appliances,8,669.84,168.4384,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-MA-10001031,Socket Bluetooth Cordless Hand Scanner (CHS),Machines,3,554.28,177.198,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furnishings,14,1123.1,178.311,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,Phones,19,684.05,179.2935,25.0,HIGH-RETURN;,MINIMISE STOCK
TEC-MA-10000112,Panasonic KX MB2061 Multifunction Printer,Machines,10,2396.4,179.73,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furnishings,34,1249.132,183.3907,20.0,HIGH-RETURN;,MINIMISE STOCK
OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Paper,16,692.504,185.88,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-MA-10004458,Lexmark X 9575 Professional All-in-One Color Printer,Machines,4,396.0,190.08,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,Binders,6,622.352,206.6232,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,Furnishings,9,799.56,207.8856,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-PH-10000526,Vtech CS6719,Phones,13,1245.484,215.01760000000002,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
TEC-AC-10002253,Imation Bio 8GB USB Flash Drive Imation Corp,Accessories,9,1539.16,224.424,0.0,OBSOLETE-RISK;,REVIEW / PHASE-OUT
TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Accessories,38,718.86,236.6754,20.0,HIGH-RETURN;OBSOLETE-RISK;,REVIEW / PHASE-OUT
FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,Furnishings,9,1053.7,239.382,33.33333333333333,HIGH-RETURN;,MINIMISE STOCK
OFF-BI-10001543,GBC VeloBinder Manual Binding System,Binders,22,946.018,243.29240000000001,16.666666666666664,HIGH-RETURN;,MINIMISE STOCK
OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",Storage,25,1198.824,248.349,20.0,HIGH-RETURN;,"STOCK-UP (high value, stable demand)"
OFF-PA-10003641,Xerox 1909,Paper,25,760.292,261.16200000000003,20.0,HIGH-RETURN;,"STOCK-UP (high value, stable demand)"
FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Bookcases,7,1699.831,295.029,50.0,HIGH-RETURN;,"STOCK-UP (high value, stable demand)"
TEC-PH-10004536,Avaya 5420 Digital phone,Phones,12,1610.886,323.976,33.33333333333333,HIGH-RETURN;,"STOCK-UP (high value, stable demand)"
TEC-CO-10001571,Sharp 1540cs Digital Laser Copier,Copiers,2,889.984,329.994,100.0,HIGH-RETURN;,MINIMISE STOCK
TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,Accessories,14,1353.922,366.48600000000005,25.0,HIGH-RETURN;,"STOCK-UP (high value, stable demand)"
OFF-PA-10001289,White Computer Printout Paper by Universal,Paper,25,901.2239999999999,374.034,25.0,HIGH-RETURN;,"STOCK-UP (high value, stable demand)"
TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,Accessories,22,1137.798,382.9234,16.666666666666664,HIGH-RETURN;,"STOCK-UP (high value, stable demand)"
OFF-PA-10000675,Xerox 1919,Paper,24,1020.374,424.6564,20.0,HIGH-RETURN;,"STOCK-UP (high value, stable demand)"
TEC-AC-10003610,Logitech Illuminated - Keyboard,Accessories,17,1323.84,429.52840000000003,20.0,HIGH-RETURN;,"STOCK-UP (high value, stable demand)"
TEC-PH-10003645,Aastra 57i VoIP phone,Phones,17,2551.794,455.74019999999996,25.0,HIGH-RETURN;,"STOCK-UP (high value, stable demand)"
OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Appliances,29,3079.868,522.794,16.666666666666664,HIGH-RETURN;,"STOCK-UP (high value, stable demand)"
TEC-PH-10002885,Apple iPhone 5,Phones,15,7734.994000000001,552.3555000000001,25.0,HIGH-RETURN;,"STOCK-UP (high value, stable demand)"
FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Chairs,21,5575.434,608.7258,20.0,HIGH-RETURN;,"STOCK-UP (high value, stable demand)"
TEC-PH-10004977,GE 30524EE4,Phones,24,2465.394,697.7244,16.666666666666664,HIGH-RETURN;,"STOCK-UP (high value, stable demand)"
FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",Chairs,18,4652.798,698.2736,25.0,HIGH-RETURN;,"STOCK-UP (high value, stable demand)"
TEC-AC-10000990,Imation Bio 2GB USB Flash Drive Imation Corp,Accessories,13,1766.3400000000001,716.2428,50.0,HIGH-RETURN;,"STOCK-UP (high value, stable demand)"
FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Furnishings,20,1969.5240000000001,873.224,16.666666666666664,HIGH-RETURN;,"STOCK-UP (high value, stable demand)"
OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Appliances,17,4134.96,956.9502,25.0,HIGH-RETURN;,"STOCK-UP (high value, stable demand)"
OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",Storage,25,6198.504,1017.279,16.666666666666664,HIGH-RETURN;,"STOCK-UP (high value, stable demand)"
TEC-MA-10000488,Bady BDG101FRU Card Printer,Machines,11,7385.907999999999,1111.9861,33.33333333333333,HIGH-RETURN;,"STOCK-UP (high value, stable demand)"
FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Chairs,22,5799.081,1190.2584,25.0,HIGH-RETURN;,"STOCK-UP (high value, stable demand)"
OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,Binders,14,5047.192,1641.0576,20.0,HIGH-RETURN;,"STOCK-UP (high value, stable demand)"
TEC-PH-10001459,Samsung Galaxy Mega 6.3,Phones,34,12370.707999999999,1696.7595999999999,20.0,HIGH-RETURN;,"STOCK-UP (high value, stable demand)"
TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,Copiers,20,14076.824,25199.928,20.0,HIGH-RETURN;,"STOCK-UP (high value, stable demand)"
